Item,Inventory,MRP,Sales,Weekly Sale,Success Rate (%),Item_Type
FDL12,212,60.222,91,134.8245,42.9245283,Baking Goods
FDS22,109,44.8428,54,175.7712,49.5412844,Snack Foods
NCM29,55,132.9626,12,360.69715,21.81818182,Health and Hygiene
FDO24,246,156.4604,161,594.2265,65.44715447,Baking Goods
NCJ43,107,174.9396,101,436.099,94.39252336,Household
FDA37,354,123.1046,275,217.88305,77.68361582,Canned
NCM07,456,85.1908,338,335.5632,74.12280702,Others
FDT49,266,108.228,214,292.952,80.45112782,Canned
FDP23,467,217.5166,313,1143.01215,67.0235546,Breads
DRF51,75,38.0506,44,66.41355,58.66666667,Dairy
NCZ41,352,123.7704,247,625.852,70.17045455,Health and Hygiene
DRJ11,54,189.2872,16,1512.6976,29.62962963,Hard Drinks
FDP37,69,127.5994,61,610.37215,88.4057971,Breakfast
FDT60,439,123.8388,25,30.9597,5.69476082,Baking Goods
FDA09,247,178.666,62,449.415,25.10121457,Snack Foods
FDJ46,108,174.2054,49,481.53985,45.37037037,Snack Foods
FDO48,497,219.7456,365,773.6596,73.44064386,Baking Goods
FDS59,291,109.057,285,357.03525,97.93814433,Breads
FDH44,195,145.7418,78,220.7127,40,Fruits and Vegetables
NCM05,437,264.3226,310,1057.2904,70.9382151,Health and Hygiene
NCU06,322,228.001,15,287.12625,4.658385093,Household
FDV13,298,88.0856,229,329.571,76.84563758,Canned
FDA23,63,102.4016,14,430.1068,22.22222222,Baking Goods
FDJ60,62,164.1184,58,701.7532,93.5483871,Baking Goods
FDN13,440,98.9358,304,377.00925,69.09090909,Breakfast
DRF49,433,114.4518,367,341.5554,84.75750577,Soft Drinks
FDK20,93,122.0072,11,367.5216,11.82795699,Fruits and Vegetables
FDB27,424,196.7768,116,1478.076,27.35849057,Dairy
NCS18,448,108.6938,304,348.37985,67.85714286,Household
FDZ49,68,220.3798,63,1322.2788,92.64705882,Canned
FDN32,112,184.7266,30,553.2798,26.78571429,Fruits and Vegetables
FDO37,288,229.7326,177,1732.7445,61.45833333,Breakfast
NCD31,468,165.5526,260,863.37615,55.55555556,Household
NCV30,386,62.351,91,537.6335,23.57512953,Household
FDY49,468,166.6184,63,288.9572,13.46153846,Canned
FDM10,452,215.1218,249,801.45675,55.08849558,Snack Foods
FDT11,453,186.7556,375,985.7169,82.78145695,Breads
FDD39,149,217.885,21,973.7325,14.09395973,Dairy
NCL31,212,141.547,174,572.588,82.0754717,Others
FDZ47,465,100.1042,375,223.20945,80.64516129,Baking Goods
NCU18,171,142.4496,47,141.1496,27.48538012,Household
FDJ58,481,172.2764,408,386.4969,84.82328482,Snack Foods
FDX12,93,241.4196,16,120.5098,17.20430108,Baking Goods
FDV60,409,195.211,87,589.233,21.27139364,Baking Goods
NCB19,457,84.5882,443,515.3292,96.93654267,Household
FDH45,366,42.3796,74,30.9597,20.21857923,Fruits and Vegetables
FDB03,430,240.7538,111,1141.68055,25.81395349,Dairy
FDI27,194,43.5744,110,124.5046,56.70103093,Dairy
FDN22,376,251.7724,309,755.0172,82.18085106,Snack Foods
FDQ37,412,192.0478,296,1162.4868,71.84466019,Breakfast
FDM02,99,85.6198,52,152.63465,52.52525253,Canned
FDW38,114,53.7298,86,215.7192,75.43859649,Dairy
FDP34,404,156.463,57,78.2315,14.10891089,Snack Foods
FDY55,337,255.3988,264,1156.4946,78.33827893,Fruits and Vegetables
FDL34,213,141.2496,91,846.8976,42.72300469,Snack Foods
FDA09,190,179.766,136,1483.0695,71.57894737,Snack Foods
FDM51,363,99.8674,218,254.6685,60.05509642,Meat
FDI34,177,231.4668,93,806.2838,52.54237288,Snack Foods
NCD31,447,165.8526,19,781.14985,4.250559284,Household
FDW33,470,105.828,38,426.112,8.085106383,Snack Foods
NCP05,417,152.0024,313,721.0614,75.05995204,Health and Hygiene
FDL56,288,86.9198,125,283.46435,43.40277778,Fruits and Vegetables
FDN01,373,177.937,278,1720.26075,74.5308311,Breakfast
FDA25,345,104.799,56,309.597,16.23188406,Canned
FDF08,236,88.2856,112,43.9428,47.45762712,Fruits and Vegetables
FDH08,257,227.901,201,114.8505,78.21011673,Fruits and Vegetables
DRH03,269,93.412,100,233.03,37.17472119,Dairy
FDQ31,449,87.0856,62,351.5424,13.80846325,Fruits and Vegetables
FDO10,239,55.5588,227,229.0352,94.9790795,Snack Foods
FDT39,437,149.8366,357,491.19395,81.69336384,Meat
FDM22,478,53.464,86,399.48,17.9916318,Snack Foods
FDR21,395,174.937,213,220.54625,53.92405063,Snack Foods
FDQ01,333,255.2014,53,892.5049,15.91591592,Canned
FDZ03,401,186.724,165,1118.544,41.14713217,Dairy
NCK05,286,63.0536,11,245.0144,3.846153846,Health and Hygiene
FDW55,243,250.9092,110,1182.7937,45.26748971,Fruits and Vegetables
FDF47,336,222.8746,322,897.4984,95.83333333,Starchy Foods
DRO59,308,77.9012,66,18.9753,21.42857143,Hard Drinks
NCM55,295,185.8924,67,879.1889,22.71186441,Others
FDY31,185,146.8418,166,441.4254,89.72972973,Fruits and Vegetables
FDJ57,329,184.3582,44,46.43955,13.37386018,Seafood
FDV51,320,165.4842,84,373.01445,26.25,Meat
DRG36,220,170.5106,185,598.8871,84.09090909,Soft Drinks
DRF13,208,145.1444,42,834.5803,20.19230769,Soft Drinks
NCJ54,250,233.0642,124,1510.3673,49.6,Household
NCP42,94,195.6478,84,1065.6129,89.36170213,Household
NCF30,499,126.7362,338,314.5905,67.73547094,Household
FDY44,313,194.711,87,1473.0825,27.79552716,Fruits and Vegetables
FDX09,120,175.437,18,793.9665,15,Snack Foods
NCU30,413,163.221,313,693.26425,75.78692494,Household
FDU49,420,85.554,76,302.939,18.0952381,Canned
FDC48,152,84.1592,128,309.597,84.21052632,Baking Goods
FDJ21,174,147.5102,142,1385.1969,81.6091954,Snack Foods
NCX41,362,210.8244,224,635.1732,61.87845304,Health and Hygiene
FDT36,335,35.0874,95,114.68405,28.35820896,Baking Goods
FDK28,279,256.1646,115,837.40995,41.21863799,Frozen Foods
DRI49,195,82.0276,85,406.138,43.58974359,Soft Drinks
NCM54,419,128.9678,305,63.5839,72.79236277,Household
FDD48,246,116.3176,28,314.9234,11.38211382,Baking Goods
NCF30,422,125.1362,56,62.9181,13.27014218,Household
FDX03,270,47.1744,74,249.0092,27.40740741,Meat
FDZ33,472,149.8076,460,554.2785,97.45762712,Snack Foods
FDB39,109,57.4272,100,27.9636,91.74311927,Dairy
DRM11,147,261.4278,39,1041.3112,26.53061224,Hard Drinks
DRE48,220,195.3768,135,394.1536,61.36363636,Soft Drinks
NCL31,431,142.247,75,608.37475,17.40139211,Others
FDB11,222,224.1404,14,1181.4621,6.306306306,Starchy Foods
FDX14,200,76.0354,102,150.4708,51,Dairy
NCM29,399,129.9626,362,852.5569,90.72681704,Health and Hygiene
FDH47,439,95.2068,435,145.8102,99.08883827,Starchy Foods
FDG09,489,185.8556,477,422.4501,97.54601227,Fruits and Vegetables
FDP25,171,216.9824,103,1201.1032,60.23391813,Canned
FDY27,157,179.1344,115,401.4774,73.24840764,Dairy
DRM59,53,154.1998,14,884.34885,26.41509434,Hard Drinks
DRI03,142,178.1028,94,354.2056,66.1971831,Dairy
FDY03,456,112.6202,323,168.7803,70.83333333,Meat
NCV17,55,130.2626,24,754.18495,43.63636364,Health and Hygiene
NCJ17,337,85.5224,221,319.584,65.57863501,Health and Hygiene
NCP54,155,124.673,17,523.48525,10.96774194,Household
FDZ15,195,119.2782,168,774.6583,86.15384615,Dairy
NCR05,320,198.6084,277,545.6231,86.5625,Health and Hygiene
FDX03,473,44.7744,158,33.9558,33.4038055,Meat
FDQ12,427,231.401,359,631.67775,84.07494145,Baking Goods
FDC21,145,109.8254,100,406.97025,68.96551724,Fruits and Vegetables
FDQ40,278,176.0712,245,395.4852,88.1294964,Frozen Foods
FDI07,251,197.2426,227,790.9704,90.43824701,Meat
FDQ25,261,172.5422,42,560.43715,16.09195402,Canned
NCK18,55,163.9184,35,1073.2696,63.63636364,Household
DRI25,161,55.6614,109,41.44605,67.70186335,Soft Drinks
DRA24,425,165.0868,177,245.6802,41.64705882,Soft Drinks
FDA32,428,214.7192,202,755.0172,47.19626168,Fruits and Vegetables
FDE59,496,34.3532,196,62.9181,39.51612903,Starchy Foods
FDY59,372,93.8462,280,161.95585,75.2688172,Baking Goods
FDQ20,155,41.6138,123,71.07415,79.35483871,Fruits and Vegetables
FDB21,188,241.6854,138,1510.53375,73.40425532,Fruits and Vegetables
FDB41,348,45.2718,20,11.81795,5.747126437,Frozen Foods
DRG11,450,109.8596,64,808.947,14.22222222,Hard Drinks
FDV10,145,41.0112,11,10.6528,7.586206897,Snack Foods
FDI41,437,148.3418,74,441.4254,16.93363844,Frozen Foods
FDN10,496,118.9124,488,385.1653,98.38709677,Snack Foods
NCM17,386,45.9086,181,267.6516,46.89119171,Health and Hygiene
DRG37,346,154.3972,281,77.8986,81.21387283,Soft Drinks
FDA21,438,183.7924,159,647.8234,36.30136986,Snack Foods
FDM27,465,157.9946,371,828.42165,79.78494624,Meat
FDA32,263,216.0192,155,647.1576,58.93536122,Fruits and Vegetables
NCZ53,340,189.2214,218,989.21235,64.11764706,Health and Hygiene
FDW40,71,143.2812,39,819.2669,54.92957746,Frozen Foods
FDS52,242,100.5016,19,328.9052,7.851239669,Frozen Foods
FDM58,199,109.8544,195,55.9272,97.98994975,Snack Foods
NCE54,417,75.5354,71,37.6177,17.0263789,Household
FDS11,296,225.3088,94,1454.1072,31.75675676,Breads
FDL20,316,111.6886,143,389.1601,45.25316456,Fruits and Vegetables
FDX13,300,249.1092,180,2054.3259,60,Canned
FDR21,52,174.437,30,396.98325,57.69230769,Snack Foods
FDV28,442,33.6558,27,50.9337,6.108597285,Frozen Foods
FDZ51,365,96.9094,323,238.0235,88.49315068,Meat
FDD46,125,153.1998,69,384.4995,55.2,Snack Foods
FDE23,136,46.706,97,174.7725,71.32352941,Starchy Foods
NCF55,319,34.9874,36,61.75295,11.28526646,Household
FDU12,274,262.9568,77,461.3994,28.10218978,Baking Goods
FDZ22,67,85.025,31,520.15625,46.26865672,Snack Foods
FDI44,162,78.4328,161,289.623,99.38271605,Fruits and Vegetables
FDH50,300,185.9266,49,1152.66625,16.33333333,Canned
FDE57,282,142.9154,118,815.43855,41.84397163,Fruits and Vegetables
DRJ51,378,228.5668,83,287.9585,21.95767196,Dairy
FDX52,328,192.682,75,965.41,22.86585366,Frozen Foods
DRN47,251,178.366,177,1078.596,70.51792829,Hard Drinks
FDT21,132,249.0092,15,747.0276,11.36363636,Snack Foods
FDY21,174,196.511,121,1178.466,69.54022989,Snack Foods
FDG21,224,151.005,27,37.45125,12.05357143,Seafood
FDS58,118,161.1578,90,1002.86125,76.27118644,Snack Foods
FDA26,96,220.1482,39,1150.00305,40.625,Dairy
FDY16,421,182.5266,387,1613.73275,91.9239905,Frozen Foods
FDF20,305,196.6768,158,689.7688,51.80327869,Fruits and Vegetables
FDI15,264,263.7884,71,1391.1891,26.89393939,Dairy
FDC47,79,226.5694,19,228.3694,24.05063291,Snack Foods
FDL08,330,246.8144,116,612.536,35.15151515,Fruits and Vegetables
FDF08,461,88.4856,150,351.5424,32.53796095,Fruits and Vegetables
FDN03,286,250.1408,85,1001.3632,29.72027972,Meat
FDG34,297,106.6254,18,81.39405,6.060606061,Snack Foods
FDA56,417,119.8414,205,335.06385,49.16067146,Fruits and Vegetables
NCI17,74,95.141,48,627.5165,64.86486486,Health and Hygiene
NCO17,123,118.344,33,449.415,26.82926829,Health and Hygiene
FDK55,255,87.7172,134,200.7387,52.54901961,Meat
FDD10,363,177.4344,127,490.6946,34.9862259,Snack Foods
NCH18,143,245.4802,43,798.46065,30.06993007,Household
NCA53,424,48.8034,70,194.4136,16.50943396,Health and Hygiene
DRJ24,176,184.3924,142,92.5462,80.68181818,Soft Drinks
DRN35,474,37.9532,344,206.7309,72.57383966,Hard Drinks
FDC47,74,229.3694,59,1256.0317,79.72972973,Snack Foods
FDN48,383,93.4804,60,275.6412,15.66579634,Baking Goods
FDR27,404,130.7942,61,761.84165,15.0990099,Meat
FDS33,165,86.8514,131,88.5514,79.39393939,Snack Foods
DRL11,97,157.0946,48,552.2811,49.48453608,Hard Drinks
FDQ21,275,120.4756,17,484.7024,6.181818182,Snack Foods
FDY37,315,142.047,54,787.3085,17.14285714,Canned
FDS35,148,63.1826,97,500.51515,65.54054054,Breads
DRD60,60,183.1634,37,1408.66635,61.66666667,Soft Drinks
DRP47,134,252.8382,128,1577.11375,95.52238806,Hard Drinks
NCY41,454,35.2532,116,242.6841,25.55066079,Health and Hygiene
FDR59,263,263.1594,36,654.1485,13.68821293,Breads
FDM36,222,172.6422,202,86.2211,90.99099099,Baking Goods
NCI42,440,208.4954,427,937.7793,97.04545455,Household
FDA31,258,173.808,90,302.939,34.88372093,Fruits and Vegetables
FDY33,497,159.3262,366,716.0679,73.64185111,Snack Foods
FDV40,431,73.1038,71,221.7114,16.47331787,Frozen Foods
NCW17,113,128.6994,71,610.37215,62.83185841,Health and Hygiene
FDN38,307,248.6408,291,876.1928,94.78827362,Canned
FDQ11,381,256.3988,130,64.2497,34.12073491,Breads
FDG34,170,107.5254,33,81.39405,19.41176471,Snack Foods
NCN14,347,183.7608,48,1194.4452,13.83285303,Others
FDY46,103,188.3898,30,1309.6286,29.12621359,Snack Foods
FDS11,380,222.1088,103,1006.6896,27.10526316,Breads
NCA53,321,47.1034,124,36.45255,38.62928349,Health and Hygiene
NCN30,290,98.141,185,96.541,63.79310345,Household
FDW32,292,84.3882,130,279.13665,44.52054795,Fruits and Vegetables
NCR42,67,33.39,22,8.3225,32.8358209,Household
FDU33,236,47.0402,140,367.5216,59.3220339,Snack Foods
FDN15,395,140.318,172,34.9545,43.5443038,Meat
FDD51,193,44.2744,28,22.6372,14.50777202,Dairy
FDF14,311,152.934,185,612.536,59.48553055,Canned
NCN19,490,189.553,479,94.8765,97.75510204,Others
NCO43,413,100.1016,346,531.3084,83.77723971,Others
FDT19,480,172.908,388,1557.972,80.83333333,Fruits and Vegetables
DRK12,288,31.49,182,116.515,63.19444444,Soft Drinks
DRM49,353,44.4086,284,289.9559,80.45325779,Soft Drinks
FDX43,347,164.75,73,374.5125,21.03746398,Fruits and Vegetables
FDS14,125,156.5288,110,589.233,88,Dairy
NCK07,237,165.2526,75,986.7156,31.64556962,Others
FDO19,382,46.8034,75,230.86615,19.63350785,Fruits and Vegetables
FDH32,437,97.141,340,699.92225,77.80320366,Fruits and Vegetables
NCZ41,295,126.1704,54,469.389,18.30508475,Health and Hygiene
FDL32,179,111.0544,96,55.9272,53.63128492,Fruits and Vegetables
FDC44,364,114.4518,76,597.72195,20.87912088,Fruits and Vegetables
FDQ59,460,84.2908,268,188.7543,58.26086957,Breads
NCO54,332,57.1614,214,82.8921,64.45783133,Household
DRH36,128,74.0696,51,354.2056,39.84375,Soft Drinks
FDY35,121,44.0402,92,149.30565,76.03305785,Breads
FDA46,312,196.2136,187,486.034,59.93589744,Snack Foods
NCL18,240,193.1136,172,583.2408,71.66666667,Household
FDL57,416,258.8304,289,1356.2346,69.47115385,Snack Foods
NCP50,424,79.2618,353,241.6854,83.25471698,Others
FDZ25,479,169.879,26,84.8895,5.427974948,Canned
FDH24,112,157.0288,49,549.9508,43.75,Baking Goods
FDQ26,429,60.9562,211,133.32645,49.18414918,Dairy
NCK17,61,40.348,11,19.974,18.03278689,Health and Hygiene
FDO46,190,187.3872,181,709.077,95.26315789,Snack Foods
FDW50,303,168.1158,271,501.3474,89.43894389,Dairy
FDD29,92,254.7698,75,1268.349,81.52173913,Frozen Foods
FDU26,66,120.1782,30,89.38365,45.45454545,Dairy
FDX04,112,46.2376,44,203.7348,39.28571429,Frozen Foods
FDH31,302,98.1042,38,694.4294,12.58278146,Meat
FDJ45,425,34.2216,272,43.277,64,Seafood
FDX55,341,216.1166,230,1251.87045,67.44868035,Fruits and Vegetables
FDR02,57,110.5886,46,389.1601,80.70175439,Dairy
NCP55,374,55.6614,288,262.49165,77.00534759,Others
FDT28,139,151.8708,106,413.7947,76.25899281,Frozen Foods
NCJ06,257,118.6782,145,625.68555,56.42023346,Household
FDF08,341,89.8856,85,351.5424,24.92668622,Fruits and Vegetables
FDT21,333,249.7092,185,1929.8213,55.55555556,Snack Foods
FDK22,167,214.885,19,1244.21375,11.37724551,Snack Foods
DRJ11,398,188.7872,126,425.4462,31.65829146,Hard Drinks
FDH27,224,141.8128,33,35.9532,14.73214286,Dairy
FDU52,125,157.063,99,78.2315,79.2,Frozen Foods
FDK50,150,160.7894,48,808.947,32,Canned
DRJ01,463,160.5236,460,523.6517,99.35205184,Soft Drinks
FDC21,200,109.7254,75,162.7881,37.5,Fruits and Vegetables
FDX39,449,212.4586,15,949.7637,3.340757238,Meat
NCY54,319,172.1422,30,1250.20595,9.404388715,Household
FDD58,120,100.67,82,99.87,68.33333333,Snack Foods
FDW12,229,147.1444,83,217.7166,36.24454148,Baking Goods
DRE01,173,241.8512,45,121.1756,26.01156069,Soft Drinks
FDT16,430,262.1278,396,976.22925,92.09302326,Frozen Foods
FDC16,342,85.054,242,432.77,70.76023392,Dairy
FDK52,334,226.0062,225,451.4124,67.36526946,Frozen Foods
FDS23,244,127.0994,223,481.87275,91.39344262,Breads
FDI41,448,145.8418,215,1397.8471,47.99107143,Frozen Foods
FDG33,277,173.5764,53,515.3292,19.13357401,Seafood
NCM31,480,140.3154,100,460.90005,20.83333333,Others
NCY53,479,110.4544,426,1062.6168,88.93528184,Health and Hygiene
FDY55,485,257.0988,325,1606.2425,67.01030928,Fruits and Vegetables
FDQ21,324,120.8756,102,393.8207,31.48148148,Snack Foods
NCD18,155,230.2668,92,2015.7095,59.35483871,Household
FDV09,70,148.5734,15,334.06515,21.42857143,Snack Foods
FDI19,113,242.2512,92,121.1756,81.4159292,Meat
FDY47,214,131.531,86,616.69725,40.18691589,Breads
DRH37,76,164.2526,35,328.9052,46.05263158,Soft Drinks
NCL19,360,144.047,30,71.5735,8.333333333,Others
DRI11,334,115.7834,237,518.3253,70.95808383,Hard Drinks
NCC19,197,191.482,129,1255.033,65.4822335,Household
FDS01,330,177.0686,139,355.5372,42.12121212,Canned
FDX31,375,232.3958,184,1519.0227,49.06666667,Fruits and Vegetables
NCL55,368,254.904,117,1012.016,31.79347826,Others
FDW16,213,93.7804,167,712.0731,78.40375587,Frozen Foods
FDT49,435,107.728,292,506.008,67.12643678,Canned
FDW13,455,50.5324,80,220.7127,17.58241758,Canned
NCG30,273,125.8046,59,62.2523,21.61172161,Household
FDC14,321,42.0454,104,94.37715,32.39875389,Canned
FDS15,195,106.4596,32,53.9298,16.41025641,Meat
FDS32,487,140.3838,406,351.2095,83.36755647,Fruits and Vegetables
FDE09,405,111.3228,346,359.1991,85.43209877,Fruits and Vegetables
FDM12,79,189.6214,13,706.58025,16.4556962,Baking Goods
FDT57,94,238.2248,23,888.843,24.46808511,Snack Foods
FDM32,324,91.083,285,134.8245,87.96296296,Fruits and Vegetables
NCS38,83,115.2176,22,257.6646,26.5060241,Household
NCW30,190,257.8962,12,1100.73385,6.315789474,Household
FDD21,476,115.7176,475,429.441,99.78991597,Fruits and Vegetables
FDH35,367,165.9526,233,411.1315,63.48773842,Starchy Foods
NCX17,423,232.83,184,349.545,43.49881797,Health and Hygiene
NCI29,270,142.9154,99,248.17695,36.66666667,Health and Hygiene
FDL24,405,172.0422,250,991.54265,61.72839506,Baking Goods
FDI46,71,251.9724,44,880.8534,61.97183099,Snack Foods
DRQ35,229,125.4388,23,928.791,10.04366812,Hard Drinks
FDM04,485,50.8666,204,217.88305,42.06185567,Frozen Foods
NCJ17,416,84.9224,406,404.8064,97.59615385,Health and Hygiene
NCJ18,469,116.6124,440,799.9587,93.81663113,Household
DRF13,378,144.4444,315,907.1525,83.33333333,Soft Drinks
FDB39,280,57.7272,222,125.8362,79.28571429,Dairy
FDT52,452,246.2144,419,918.804,92.69911504,Frozen Foods
FDT60,87,121.9388,12,804.9522,13.79310345,Baking Goods
FDM34,119,132.9626,60,491.85975,50.42016807,Snack Foods
FDY27,165,179.5344,49,1025.9978,29.6969697,Dairy
FDP08,288,195.5478,173,968.739,60.06944444,Fruits and Vegetables
FDP59,384,103.1648,316,493.3578,82.29166667,Breads
FDQ11,490,257.4988,244,770.9964,49.79591837,Breads
FDV01,197,153.8314,10,38.78285,5.076142132,Canned
FDX31,58,234.9958,49,1460.59875,84.48275862,Fruits and Vegetables
NCX54,337,107.7622,125,26.46555,37.09198813,Household
DRC12,437,191.6188,61,618.8611,13.95881007,Soft Drinks
FDU11,99,120.7098,20,933.95095,20.2020202,Breads
NCB30,387,199.9084,151,595.2252,39.01808786,Household
FDS27,54,195.411,31,687.4385,57.40740741,Meat
FDX16,453,148.005,55,224.7075,12.14128035,Frozen Foods
NCL53,392,176.1028,341,487.0327,86.98979592,Health and Hygiene
NCZ30,175,121.6098,19,602.549,10.85714286,Household
FDB15,124,262.2568,33,988.713,26.61290323,Dairy
FDY51,214,220.8798,70,1542.6586,32.71028037,Meat
NCT18,327,179.6976,27,1267.6832,8.256880734,Household
FDL32,491,111.6544,95,83.8908,19.34826884,Fruits and Vegetables
FDK46,373,258.062,146,714.0705,39.14209115,Snack Foods
FDI22,349,211.0612,239,104.5306,68.48137536,Snack Foods
FDF21,339,189.053,137,1328.271,40.41297935,Fruits and Vegetables
FDR34,126,228.4352,113,2061.3168,89.68253968,Snack Foods
FDJ50,347,50.6982,195,184.0937,56.19596542,Canned
FDC34,186,155.2972,150,895.8339,80.64516129,Snack Foods
FDW51,155,213.456,110,639.168,70.96774194,Meat
FDR28,144,165.121,15,734.0445,10.41666667,Frozen Foods
FDV60,184,198.011,94,98.2055,51.08695652,Baking Goods
FDI45,117,173.8054,60,700.4216,51.28205128,Fruits and Vegetables
NCB30,196,196.5084,45,49.6021,22.95918367,Household
DRO59,208,77.0012,80,569.259,38.46153846,Hard Drinks
FDU12,433,265.5568,365,1120.5414,84.29561201,Baking Goods
NCX18,212,196.911,34,98.2055,16.03773585,Household
NCH30,490,114.186,404,481.0405,82.44897959,Household
FDE11,390,184.1924,309,46.2731,79.23076923,Starchy Foods
FDE32,238,39.9506,23,218.21595,9.663865546,Fruits and Vegetables
FDP25,464,216.7824,246,109.1912,53.01724138,Canned
NCM29,388,132.7626,294,721.3943,75.77319588,Health and Hygiene
FDQ21,144,120.8756,83,363.5268,57.63888889,Snack Foods
FDN24,230,54.5956,59,259.3291,25.65217391,Baking Goods
DRY23,337,41.3112,270,63.9168,80.11869436,Soft Drinks
FDW04,371,130.531,119,1395.68325,32.0754717,Frozen Foods
FDM01,236,101.1332,206,333.2329,87.28813559,Breakfast
